name,code,saqa_id,dep,aps,faculty,nqf,credits,desc,comments,school,url
Bachelor of Arts in Psychology (90180),90180,118636,,20,Human Sciences,7,360,"Purpose statement:The purpose of this qualification is to enable prospective mental health professionals and researchers in Psychology to prepare for a career in psychological services and/or psychological knowledge generation. The qualification aims to develop students' understanding of the basic principles of Psychology, knowledge of community functioning, understanding mental health well-being, development of psychometric assessments, the procedures for diagnosing mental health disorders, knowledge of social and societal functioning, critical understanding of the principles of scientific research related to human behaviour, emotion, development, ageing and cognition. Furthermore, the qualification emphasises the development of counselling skills within the South African context. The qualification further aims to make students aware of the political history of Psychology and how it has contributed to the power structures that legitimised inequalities in societies. Students are encouraged to critically consider the shift from Psychology in Africa to African Psychology and to claim Psychology as an African endeavour.

The Bachelor of Arts in Psychology consists of a minimum of 50% Psychology modules which form the core of the degree and are combined with a choice (electives) from other Humanities and Social Science disciplines. The aim of the multidisciplinary and transdisciplinary teaching approach applied within this qualification is to develop well-rounded psychological professionals who are capable of drawing on multidisciplinary and transdisciplinary knowledge in studying human development and behaviour and providing mental health services. 

","
Rules:
This qualification consists of 30 modules.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
 
Some of the pre-requisites and/ or co-requisites outlined in this qualification may not apply as
they do not form part of the curriculum.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-in-Psychology-(90180)
Bachelor of Arts in Visual Multimedia Arts (90091),90091,101935,,20,Human Sciences,7,372,"Purpose statement:This qualification prepares qualifying students with opportunities to function as creative artists in either traditional fine arts, design and new media and or multi-media. On completion of their studies students can take careers as professional artists either in self-employment working individually from private studios as painters, sculptors, ceramists, printmakers software art or in collaboration with other artists producing work of exhibition standard for galleries and art collectors, or work within the educational sector or design fields and in other industries as gallery/museum assistants, curators, illustrators, , digital video editing, web design, graphic design, games, programming, etc.","
Rules:
This qualification consists of 22 modules.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-in-Visual-Multimedia-Arts-(90091)
Bachelor of Information Science (99310),99310,96463,,20,Human Sciences,7,360,"Purpose statement:The purpose of this qualification will enable learners to be trained in the use, organisation and management of information, which are essential skills in the information era. Such learners will also serve a valuable function in helping to develop and support a reading culture (recently identified as a problem area by the Ministry of Arts and Culture), and make information accessible and available for the community. 
","
Rules:
This qualification consists of 30 modules with Information Science as the MAJOR.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Information-Science-(99310)
Bachelor of Music (90089),90089,101510,,20,Human Sciences,7,360,"Purpose statement:This qualification prepares qualifying students to function as professional musicians, composers, music industry specialists, and music scholars. Qualifying students will have specialist knowledge and skills in African music, composition studies, music technology, musicology, ethnomusicology, music theory, and the music business. They will be able to interpret music from historical and oral sources, compose music in a range of popular, jazz, and art music styles, and orchestrate combinations of African and Western musical instruments. On completion of their studies students are qualified for careers as professional musicians as composers, producers, and researchers, or in collaboration with other musicians in recording, editing, and mastering professional work for the recording industry. Graduates will be qualified to work in the music business and the creative arts industries in general. Graduates will also be qualified to work  in the educational sector,  as music critics and writers, and as composers and producers for film, television, radio, and broadcast media. Graduates will be qualified to conduct basic research, and for admission to postgraduate studies in musicology, ethnomusicology, music theory, and composition studies.","
Rules:
This qualification consists of 27 modules.
 
The current BMus programme, known as the Bachelor of Music in Musicology, will be phased out from
2019 onwards, and replaced with the new BMus, Bachelor of Music degree. All incoming students will
register for the new programme. Students currently in the old programme will have until 2023 to
finish this programme, with 1st level subjects offered until the end of 2018, 2nd level until the
end of 2019, and 3rd level until the end of 2020. Opportunities to re-register for failed subjects
will be offered for four years after the end of each level, with an additional year to take
supplementary and special exams, i.e., until the end of 2021 for 1st level, 2022 for 2nd level and
2023 for 3rd level. Thereafter, students will be transitioned into the new programme.
 
Students who have completed less than 50% of the old programme will be transitioned into the new
programme in 2019 (1st level) and 2020 (2nd level). Students who have completed more than 50% of the
old programme will have until 2023 to complete their degrees and will be permitted to finish this
qualification, uninterrupted, as per the policies and rules of the University. There are certain
special cases for particular modules, as shown below: BA electives: Students, who have completed up
to 24 credits of BA modules in terms of the electives for the Bachelor of Music in Musicology at 1st
level, or 36 credits at 2nd level, will be exempt from a similar number of credits for specific
modules in the new Bachelor of Music degree.
 
Some of the pre-requisites and/ or co-requisites outlined in this qualification may not apply as
they do not form part of the curriculum.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Music-(90089)
Bachelor of Social Work (90088),90088,101834,,21,Human Sciences,8,552,"Purpose statement:The purpose of this qualification is to ensure that all graduates will be able to contribute meaningfully to enhance the quality of life for all by means of social development and transformation through acquired knowledge, skills and values. The BSW will equip its graduates to address many of the consequences of social inequality, exclusion, poverty and marginalisation through evidence-based interventions.  The overarching values that guide social work education and training are: social justice, Ubuntu, human rights and respect for indigenous knowledge systems and the environment.","
Rules:
This qualification consists of 37 modules.
 
Students must choose either Psychology or Sociology as a second major and must complete three
modules (NQF level 6) from either Psychology or Sociology.
 
BSW2605 includes a maximum of 140 hours' work-integrated learning in a practical setting at an
approved organisation and under supervision of a registered social worker.
 
Full-time students in the BSW may register for up to 144 credits per annum to account for the
practical work.
 
BSW3705 includes a maximum of 200 hours' work-integrated learning in a practical setting at approved
organisation and under supervision of a registered social worker.
 
Students must register with the South African Council for Social Service Profession (SACSSP) as
student social workers before registering for the following practical modules: BSW2605, BSW3705 or
BSW4805.
 
STUDENTS WILL NOT BE ABLE TO REGISTER WITHOUT THE POLICE CLEARANCE AND THE TWO TESTIMONIALS.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Social-Work-(90088)
Bachelor of Theology (90160),90160,112113,,20,Human Sciences,7,360,"Purpose statement:The purpose of this qualification is to deliver learners who can critically apply focused analysis, knowledge and skills in the service and leadership - both lay and ordained - of Christian communities, community organisations and society. This interdisciplinary Qualification produces life-long theological learners who are equipped to raise and debate current issues in African and international contexts. The Qualification also seeks to enable learners develop, clarify and articulate a value system from a Christian perspective. This Qualification is intended for consciousness-raising of learners with respect to issues of justice such as gender, social disparity, disability and the environment, and enable them to develop transformative communities, and contribute to the development of the society as a whole. 
","
Rules:This qualification consists of 30 modules. Students should note that during the course of their studies they would be required to have access to a computer or laptop, printer and the internet.",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Theology-(90160)
Bachelor of Visual Arts (02224),02224,20924,,20,Human Sciences,7,480,"Purpose statement:The purpose of this qualification is designed to provide BVA graduates with professional training in the visual arts in order to practice as professional artists or in art-related professions.

Secondary purposes: 

The BVA degree provides the local and global communities with leaders in the field of the visual arts who understand the crucial role they have to play in society and who can make a significant contribution to the cultural life of local and global communities through skills and strategies of facilitation, administration and partnerships in the visual arts. 

Since the BVA enables students to continue with post-graduate studies in Art History and Visual Arts as well as in other art-related fields, its base of scholarly activity is wide. 

The BVA degree provides the South African, African and global communities with graduates who will meet the requirements to register for a variety of professional qualifications with a relevant statutory body.","
Rules:
This qualification consists of 29 modules with Visual Arts indicated as the MAJOR.
 
Students must obtain prior permission from the Department of Art and Music on 0124296798
before registering for the degree.
 
In addition to the normal study fees, a studio fee is payable for each module in Drawing, Painting,
Sculpture and Visual Arts. Students are expected to attend two workshops at one of the university's
approved centres.  Workshops are normally conducted at least twice a year, for a period of
approximately three to five days each, in Cape Town, Durban and Pretoria.
Further details are sent to students early in the year.  Students are strongly advised to attend all
the days of each workshop presented for their particular modules as these are important modes of
tuition.
 
Please note: these practical subjects demand much of a student's time and the equipment and
materials required are expensive. The university will not be responsible for any loss or damage to a
student's work. The Department reserves the right to retain the student's practical and written work
for study material, teaching purposes and/or for exhibitions.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Visual-Arts-(02224)
Bachelor of Arts Honours in African Languages (99306),99306,101066,,60,Human Sciences,8,120,"Purpose statement:The purpose of this qualification is aimed at broadening the students' knowledge of linguistics and literary studies as academic subjects in African languages. Included are opportunities to gain insight into word, sentence and meaning construction in the African languages, to develop writing skills and creative abilities. It will enhance knowledge of effective communication in all spheres of life and open up a world of literary and cultural knowledge. Students will be equipped for more effective performance in careers such as media researchers and presenters, journalists, editors, publishers, librarians, teachers, educationalists, academic researchers, lexicographers, advertising agents, prospective authors and theatre artists.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
TRANSITIONAL ARRANGEMENTS:
 
Students retain credits for all papers completed under the old curriculum.
 
HALSSSN has been replaced by AFL4801, students who have already passed HALSSSN may not register
AFL4801.
HALLSMQ has been replaced by AFL4802, students who have already passed HALLSMQ may not register
AFL4802.
HALTRA4 has been replaced by AFL4803, students who have already passed HALTRA4 may not register
AFL4803.
HALMOLJ has been replaced by AFL4804, students who have already passed HALMOLJ may not register
AFL4804.
ENN103F has been replaced by ENG1503, students who have already passed ENN103F may not register
ENG1503.
 
Students who by the end of 2011 academic year were left with a deficit of 12 credits for the
completion of their degree (in other words students who passed only one of the 12 credit modules
(MSLFNDL or MSLPLPV), must enrol for the following 12 credit module: HAPL484 (Language planning in
education).
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-African-Languages-(99306)
Bachelor of Arts Honours in African Politics (99307),99307,101067,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-African-Politics-(99307)
Bachelor of Arts Honours in Afrikaans Language Stream (99435 - LAN),Language Stream,120,,101105,Human Sciences,99435 - LAN,8,"
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
TRANSITIONAL ARRANGEMENTS:
 
SB70073 has been replaced by SBH4802, students who have already passed SB70073 may not register
SBH4802.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",APS/AS:,,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Afrikaans-Language-Stream-(99435-–-LAN)
Bachelor of Arts Honours in Afrikaans Literature Stream (99435 - LIT),Literature Stream,120,,101105,Human Sciences,99435 - LIT,8,"
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",APS/AS:,,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Afrikaans-Literature-Stream-(99435-–-LIT)
Bachelor of Arts Honours in Ancient Near Eastern Studies (99402),99402,101068,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Ancient-Near-Eastern-Studies-(99402)
Bachelor of Arts Honours in Anthropology (99403),99403,101069,,60,Human Sciences,8,120,"Purpose statement:The purpose of the BA (Hons.) in Anthropology degree is to assist graduates with cultivating an attitude of critical thinking and to assist with building a base of analytical, communication, data management, planning, problem-solving, writing and other research methodology skills which is in conversation with discipline-specific sensitivities as well as being useful for gainful employment in a variety of roles outside of the academy. In particular, this degree is decolonial in intent and the facilitation of learning associated with it seeks to place students at the centre so that graduates will have been stimulated to begin the process of self-actualising production of knowledge which is epistemically just for the contexts within which they find themselves in.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
APY4801 and APY4813 is offered ONLY in Semester 1 of each year, and APY4802 and APY4804 is offered
ONLY in Semester 2 of
each year. Students must adhere to undergraduate enrolment dates.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Anthropology-(99403)
Bachelor of Arts Honours in Applied Linguistics (99405),99405,101071,,60,Human Sciences,8,120,"Purpose statement:The purpose of this qualification is to provide teachers of an additional language (i.e. a second- or foreign language) and others who are involved in language education with postgraduate-level knowledge, insight and skill in a variety of areas of applied linguistics. Graduates will be able to apply the insights and skills acquired to the particular problems and opportunities associated with the discipline of applied linguistics and its key area of application: language education.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Applied-Linguistics-(99405)
Bachelor of Arts Honours in Arabic (99404),99404,101070,,60,Human Sciences,8,120,"Purpose statement:The purpose of this qualification is to provide learners with postgraduate level skills for the acquisition, analysis and interpretation of Quranic Arabic, Arabic grammar and philology and the Arabic found in various specialized literary texts.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Arabic-(99404)
Bachelor of Arts Honours in Archaeology (99406),99406,101072,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Archaeology-(99406)
Bachelor of Arts Honours in Archives and Records Management (90168),90168,112524,,60,Human Sciences,8,120,"Purpose statement:The current global information and knowledge economy calls for effective, efficient and innovative archives and records management practices. Therefore South Africa is in need of archival practitioners who will go the extra mile in ensuring proper digital preservation, sound archival repository management, information security and become guardians of authenticity. This qualification will have a significant impact on the competency of practitioners in archives and records management in South Africa and beyond. It will also strengthen the capacity of academic staff specialising in archives and records management in higher education to train and educate more archivists and records managers. Students completing this advanced specialisation will be able to conduct research in order to solve problems in their vocation and integrate issues such as transformation, globalisation, new technologies and other archiving and records concerns in their workplace and field. These include trending issues in the archives and records management field that cover data curatorship, governance, archival diplomatics and digital records forensics as dynamics in the growing discipline of Archives and Records Management (not previously fully integrated into curricula in South African tertiary institutions). Specialised professionals in the field of archives and records management will have relevant knowledge, skills and values to remain relevant in spite of rapid technological advances and be able to write research report. It is for such reasons that the teaching and assessment mode of this qualification will include e- learning to a great extent. Well-educated practitioners in this field will provide much needed leadership and guidance as managers in the companies, government institutions, and academic institutions within South Africa, Africa and internationally where many job opportunities exist, such as archivists, record managers, data curators, information security, knowledge managers, and others. The Honours qualification allows students to vertically articulate to the Masters, which is a qualification on NQF level 9.","
Rules:
This qualification consists of 5 modules.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Archives-and-Records-Management-(90168)
Bachelor of Arts Honours in Art History (99407),99407,101073,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours Bachelor of Arts (BA) graduates with systematic knowledge, specialised skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level.

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts.

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.
","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Art-History-(99407)
Bachelor of Arts Honours in Biblical Archaeology Old Testament Period (99408 - OTP),Old Testament Period,120,,101074,Human Sciences,99408 - OTP,8,"
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",APS/AS:,,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Biblical-Archaeology-Old-Testament-Period-(99408-–-OTP)
Bachelor of Arts Honours in Biblical Studies New Testament Period (99409 - NTP),New Testament Period,120,,101106,Human Sciences,99409 - NTP,8,"
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",APS/AS:,,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Biblical-Studies-New-Testament-Period-(99409-–-NTP)
Bachelor of Arts Honours in Biblical Studies Old Testament Period (99409 - OTP),Old Testament Period,120,,101106,Human Sciences,99409 - OTP,8,"
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",APS/AS:,,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Biblical-Studies-Old-Testament-Period-(99409-–-OTP)
Bachelor of Arts Honours in Classical Studies (99410),99410,101076,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Classical-Studies-(99410)
Bachelor of Arts Honours in Development Studies (99438),99438,101107,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Development-Studies-(99438)
Bachelor of Arts Honours in English Studies (99411),99411,101077,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-English-Studies-(99411)
Bachelor of Arts Honours in Gender Studies (99439),99439,101108,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society. 
","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-Gender-Studies-(99439)
Bachelor of Arts Honours in History (99412),99412,101078,,60,Human Sciences,8,120,"Purpose statement:The primary purpose of the qualification is to provide Honours BA graduates with systematic knowledge, specialized skills and theoretical competence focusing on or within a particular discipline or within an interdisciplinary framework to prepare them for specialist training at an advanced level. 

A second purpose of the qualification is to provide South Africa (and other countries) with graduates who have in-depth knowledge and the confidence to identify and define complex problems and to apply their skills in finding solutions to those problems, especially within unfamiliar contexts. 

A third purpose of the qualification is to provide South Africa (and other countries) with people who can demonstrate thorough familiarity with a particular discipline or interdisciplinary framework and have the ability to perform independently as intellectual leaders in their society.","
Rules:
This qualification consists of 5 modules.
 
This qualification can be completed in one year. Students choosing to do it over more than one year
are advised to register for the Research Report in their final year of study.
 
Students should note that during the course of their studies they would be required to have access
to a computer or laptop, printer and the internet.
",,https://www.unisa.ac.za/sites/corporate/default/Register-to-study-through-Unisa/Undergraduate-&-honours-qualifications/Find-your-qualification-&-choose-your-modules/All-qualifications/Bachelor-of-Arts-Honours-in-History-(99412)
